Gene stable ID	HGNC symbol	Gene name
ENSG00000124469	CEACAM8	CEA cell adhesion molecule 8
ENSG00000234256	PTCD2P2	NA
ENSG00000264105	MIR3688-1	microRNA 3688-1
ENSG00000283379	MIR3688-2	microRNA 3688-2
ENSG00000248552	NA	NA
ENSG00000138134	STAMBPL1	STAM binding protein like 1
ENSG00000250180	NA	NA
ENSG00000109756	RAPGEF2	Rap guanine nucleotide exchange factor 2
ENSG00000233681	CEACAMP1	NA
ENSG00000285957	NA	NA
ENSG00000253696	KBTBD11-OT1	KBTBD11 overlapping transcript 1
ENSG00000176595	KBTBD11	kelch repeat and BTB domain containing 11
ENSG00000270988	NA	NA
ENSG00000253805	NA	NA
ENSG00000238118	SLC25A24P2	NA
ENSG00000132002	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
ENSG00000276118	NA	NA
ENSG00000232148	FMO11P	NA
ENSG00000036448	MYOM2	myomesin 2
ENSG00000265287	NA	NA
ENSG00000164180	TMEM161B	transmembrane protein 161B
ENSG00000278811	LINC00624	long intergenic non-protein coding RNA 624
ENSG00000007202	KIAA0100	KIAA0100
ENSG00000180139	ACTA2-AS1	NA
ENSG00000117281	CD160	CD160 molecule
ENSG00000107796	ACTA2	actin alpha 2, smooth muscle
ENSG00000000460	C1orf112	chromosome 1 open reading frame 112
ENSG00000076826	CAMSAP3	calmodulin regulated spectrin associated protein family member 3
ENSG00000122545	SEPTIN7	septin 7
ENSG00000278349	MIR6754	microRNA 6754
ENSG00000254924	NA	NA
ENSG00000244411	KRTAP5-7	keratin associated protein 5-7
ENSG00000241233	KRTAP5-8	keratin associated protein 5-8
ENSG00000254997	KRTAP5-9	keratin associated protein 5-9
ENSG00000286948	NA	NA
ENSG00000204572	KRTAP5-10	keratin associated protein 5-10
ENSG00000248903	NA	NA
ENSG00000249387	KRTAP5-14P	NA
ENSG00000184055	OR7E87P	NA
ENSG00000255562	UNC93B6	NA
ENSG00000026103	FAS	Fas cell surface death receptor
ENSG00000255261	OR7E4P	NA
ENSG00000255415	NA	NA
ENSG00000284625	NA	NA
ENSG00000138078	PREPL	prolyl endopeptidase like
ENSG00000023191	RNH1	ribonuclease/angiogenin inhibitor 1
ENSG00000184716	SERINC4	serine incorporator 4
ENSG00000273657	MIR6792	microRNA 6792
ENSG00000076924	XAB2	XPA binding protein 2
ENSG00000109381	ELF2	E74 like ETS transcription factor 2
ENSG00000273593	MIR7160	microRNA 7160
ENSG00000287970	NA	NA
ENSG00000076554	TPD52	tumor protein D52
ENSG00000151914	DST	dystonin
ENSG00000250174	MYLK-AS2	MYLK antisense RNA 2
ENSG00000273123	NA	NA
ENSG00000167202	TBC1D2B	TBC1 domain family member 2B
ENSG00000207002	NA	NA
ENSG00000266383	MIR5002	microRNA 5002
ENSG00000240622	RPL7P15	NA
ENSG00000075785	RAB7A	RAB7A, member RAS oncogene family
ENSG00000188859	FAM78B	family with sequence similarity 78 member B
ENSG00000229833	PET100	PET100 cytochrome c oxidase chaperone
ENSG00000272166	NA	NA
ENSG00000275227	NA	NA
ENSG00000283971	MIR4442	microRNA 4442
ENSG00000268400	NA	NA
ENSG00000238225	CRIP1P2	NA
ENSG00000163564	PYHIN1	pyrin and HIN domain family member 1
ENSG00000131187	F12	coagulation factor XII
ENSG00000151092	NGLY1	N-glycanase 1
ENSG00000174788	PCP2	Purkinje cell protein 2
ENSG00000264044	NA	NA
ENSG00000132581	SDF2	stromal cell derived factor 2
ENSG00000198898	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2
ENSG00000268204	NA	NA
ENSG00000269228	RPS27AP19	NA
ENSG00000104918	RETN	resistin
ENSG00000288033	NA	NA
ENSG00000254739	NA	NA
ENSG00000161328	LRRC56	leucine rich repeat containing 56
ENSG00000155545	MIER3	MIER family member 3
ENSG00000240494	RPS12P28	NA
ENSG00000269711	NA	NA
ENSG00000135222	CSN2	casein beta
ENSG00000109111	SUPT6H	SPT6 homolog, histone chaperone and transcription elongation factor
ENSG00000181029	TRAPPC5	trafficking protein particle complex subunit 5
ENSG00000104921	FCER2	Fc fragment of IgE receptor II
ENSG00000104059	FAM189A1	family with sequence similarity 189 member A1
ENSG00000167822	OR8J3	olfactory receptor family 8 subfamily J member 3
ENSG00000109205	ODAM	odontogenic, ameloblast associated
ENSG00000230778	ANKRD63	ankyrin repeat domain 63
ENSG00000103653	CSK	C-terminal Src kinase
ENSG00000275075	NA	NA
ENSG00000006071	ABCC8	ATP binding cassette subfamily C member 8
ENSG00000135862	LAMC1	laminin subunit gamma 1
ENSG00000021461	CYP3A43	cytochrome P450 family 3 subfamily A member 43
ENSG00000162924	REL	REL proto-oncogene, NF-kB subunit
ENSG00000145901	TNIP1	TNFAIP3 interacting protein 1
ENSG00000242636	RPL21P129	NA
ENSG00000268297	CLEC4GP1	NA
ENSG00000232952	NA	NA
ENSG00000269763	EXOSC3P2	NA
ENSG00000158473	CD1D	CD1d molecule
ENSG00000183248	PRR36	proline rich 36
ENSG00000181617	FDCSP	follicular dendritic cell secreted protein
ENSG00000268120	NA	NA
ENSG00000269153	LYPLA2P2	NA
ENSG00000285674	NA	NA
ENSG00000171017	LRRC8E	leucine rich repeat containing 8 VRAC subunit E
ENSG00000218819	TDRD15	tudor domain containing 15
ENSG00000144199	FAHD2B	fumarylacetoacetate hydrolase domain containing 2B
ENSG00000164323	CFAP97	cilia and flagella associated protein 97
ENSG00000227722	NA	NA
ENSG00000285636	NA	NA
ENSG00000185697	MYBL1	MYB proto-oncogene like 1
ENSG00000214248	NA	NA
ENSG00000285922	NA	NA
ENSG00000233411	NA	NA
ENSG00000076984	MAP2K7	mitogen-activated protein kinase kinase 7
ENSG00000275801	NA	NA
ENSG00000109762	SNX25	sorting nexin 25
ENSG00000143198	MGST3	microsomal glutathione S-transferase 3
ENSG00000213872	RPL32P11	NA
ENSG00000213871	TAF9BP1	NA
ENSG00000151093	OXSM	3-oxoacyl-ACP synthase, mitochondrial
ENSG00000128656	CHN1	chimerin 1
ENSG00000286116	NA	NA
ENSG00000230891	LINC00692	long intergenic non-protein coding RNA 692
ENSG00000275693	NA	NA
ENSG00000265375	MIR4679-2	microRNA 4679-2
ENSG00000283664	MIR4679-1	microRNA 4679-1
ENSG00000228997	NA	NA
ENSG00000225383	SFTA1P	surfactant associated 1, lncRNA
ENSG00000183208	GDPGP1	GDP-D-glucose phosphorylase 1
ENSG00000265205	NA	NA
ENSG00000221120	MIR1224	microRNA 1224
ENSG00000214160	ALG3	ALG3 alpha-1,3- mannosyltransferase
ENSG00000109113	RAB34	RAB34, member RAS oncogene family
ENSG00000214433	GOLGA2P8	NA
ENSG00000203781	S100A7P1	NA
ENSG00000143318	CASQ1	calsequestrin 1
ENSG00000279719	NA	NA
ENSG00000206641	RNU6-449P	NA
ENSG00000259301	NA	NA
ENSG00000280362	NA	NA
ENSG00000229240	LINC00710	NA
ENSG00000259669	NA	NA
ENSG00000268149	NA	NA
ENSG00000260500	NA	NA
ENSG00000104976	SNAPC2	small nuclear RNA activating complex polypeptide 2
ENSG00000259619	NA	NA
ENSG00000259550	HNRNPA1P74	NA
ENSG00000137766	UNC13C	unc-13 homolog C
ENSG00000120896	SORBS3	sorbin and SH3 domain containing 3
ENSG00000143297	FCRL5	Fc receptor like 5
ENSG00000178531	CTXN1	cortexin 1
ENSG00000269139	NA	NA
ENSG00000104980	TIMM44	translocase of inner mitochondrial membrane 44
ENSG00000250410	NA	NA
ENSG00000171209	CSN3	casein kappa
ENSG00000284753	EEF1AKMT4	EEF1A lysine methyltransferase 4
ENSG00000222727	RNU4-64P	NA
ENSG00000164342	TLR3	toll like receptor 3
ENSG00000284917	EEF1AKMT4-ECE2	EEF1AKMT4-ECE2 readthrough
ENSG00000196511	TPK1	thiamin pyrophosphokinase 1
ENSG00000109794	FAM149A	family with sequence similarity 149 member A
ENSG00000231496	NA	NA
ENSG00000172349	IL16	interleukin 16
ENSG00000228027	NA	NA
ENSG00000229206	NA	NA
ENSG00000237986	CELF2-AS2	NA
ENSG00000269813	NA	NA
ENSG00000005206	SPPL2B	signal peptide peptidase like 2B
ENSG00000163888	CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2
ENSG00000162736	NCSTN	nicastrin
ENSG00000175166	PSMD2	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
ENSG00000230322	NA	NA
ENSG00000181800	CELF2-AS1	CELF2 antisense RNA 1
ENSG00000280086	NA	NA
ENSG00000166321	NUDT13	nudix hydrolase 13
ENSG00000146555	SDK1	sidekick cell adhesion molecule 1
ENSG00000152256	PDK1	pyruvate dehydrogenase kinase 1
ENSG00000117560	FASLG	Fas ligand
ENSG00000268731	NA	NA
ENSG00000232188	NA	NA
ENSG00000164756	SLC30A8	solute carrier family 30 member 8
ENSG00000232212	LINC01701	NA
ENSG00000213976	NA	NA
ENSG00000171722	SPATA46	spermatogenesis associated 46
ENSG00000272599	NA	NA
ENSG00000221164	SNORA11F	small nucleolar RNA, H/ACA box 11F
ENSG00000196268	ZNF493	zinc finger protein 493
ENSG00000122882	ECD	ecdysoneless cell cycle regulator
ENSG00000143621	ILF2	interleukin enhancer binding factor 2
ENSG00000269237	NA	NA
ENSG00000268658	LINC00664	long intergenic non-protein coding RNA 664
ENSG00000136261	BZW2	basic leucine zipper and W2 domains 2
ENSG00000268705	BNIP3P26	NA
ENSG00000090659	CD209	CD209 molecule
ENSG00000198242	RPL23A	ribosomal protein L23a
ENSG00000080293	SCTR	secretin receptor
ENSG00000223443	USP17L2	ubiquitin specific peptidase 17 like family member 1
ENSG00000223443	USP17L2	ubiquitin specific peptidase 17 like family member 2
ENSG00000261667	LY6L	lymphocyte antigen 6 family member L
ENSG00000205883	DEFB135	defensin beta 135
ENSG00000187082	DEFB106B	defensin beta 106B
ENSG00000241042	NA	NA
ENSG00000206047	DEFA1	defensin alpha 1
ENSG00000143155	TIPRL	TOR signaling pathway regulator
ENSG00000253013	NA	NA
ENSG00000250327	RPSAP70	NA
ENSG00000251008	LTO1P1	NA
ENSG00000279943	NA	uncharacterized LOC651430
ENSG00000164871	SPAG11B	sperm associated antigen 11B
ENSG00000145476	CYP4V2	cytochrome P450 family 4 subfamily V member 2
ENSG00000260322	NA	NA
ENSG00000223495	NA	NA
ENSG00000241666	NA	NA
ENSG00000143156	NME7	NME/NM23 family member 7
ENSG00000143870	PDIA6	protein disulfide isomerase family A member 6
ENSG00000238423	SNORD42B	small nucleolar RNA, C/D box 42B
ENSG00000264577	NA	NA
ENSG00000238578	SNORD4A	small nucleolar RNA, C/D box 4A
ENSG00000238649	SNORD42A	small nucleolar RNA, C/D box 42A
ENSG00000238597	SNORD4B	small nucleolar RNA, C/D box 4B
ENSG00000114867	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
ENSG00000160606	TLCD1	TLC domain containing 1
ENSG00000164344	KLKB1	kallikrein B1
ENSG00000138286	FAM149B1	family with sequence similarity 149 member B1
ENSG00000136243	NUP42	nucleoporin 42
ENSG00000160602	NEK8	NIMA related kinase 8
ENSG00000186562	DEFB105A	defensin beta 105A
ENSG00000173517	PEAK1	pseudopodium enriched atypical kinase 1
ENSG00000255251	PRR23D1	proline rich 23 domain containing 2
ENSG00000255251	PRR23D1	proline rich 23 domain containing 1
ENSG00000240247	DEFA1B	defensin alpha 1B
ENSG00000166780	BMERB1	bMERB domain containing 1
ENSG00000172748	ZNF596	zinc finger protein 596
ENSG00000047346	FAM214A	family with sequence similarity 214 member A
ENSG00000213551	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9
ENSG00000198771	RCSD1	RCSD domain containing 1
ENSG00000133392	MYH11	myosin heavy chain 11
ENSG00000088926	F11	coagulation factor XI
ENSG00000199201	NA	NA
ENSG00000267729	NA	NA
ENSG00000227382	EIF4A2P2	NA
ENSG00000288559	NA	NA
ENSG00000265073	NA	NA
ENSG00000105778	AVL9	AVL9 cell migration associated
ENSG00000236756	DNAJC9-AS1	DNAJC9 antisense RNA 1
ENSG00000265474	NA	NA
ENSG00000243053	RPL31P58	NA
ENSG00000182180	MRPS16	mitochondrial ribosomal protein S16
ENSG00000109101	FOXN1	forkhead box N1
ENSG00000225462	FDPSP1	NA
ENSG00000237756	NA	NA
ENSG00000116147	TNR	tenascin R
ENSG00000227540	NA	DNAJC9 antisense RNA 1
ENSG00000200356	RNU6-833P	NA
ENSG00000207473	NA	NA
ENSG00000238083	LRRC37A2	leucine rich repeat containing 37 member A2
ENSG00000138279	ANXA7	annexin A7
ENSG00000104883	PEX11G	peroxisomal biogenesis factor 11 gamma
ENSG00000073969	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
ENSG00000247853	NA	NA
ENSG00000251898	SCARNA11	small Cajal body-specific RNA 11
ENSG00000126524	SBDS	SBDS ribosome maturation factor
ENSG00000198723	TEX45	testis expressed 45
ENSG00000186146	DEFB131A	defensin beta 131A
ENSG00000015153	YAF2	YY1 associated factor 2
ENSG00000250317	SMIM20	small integral membrane protein 20
ENSG00000174137	FAM53A	family with sequence similarity 53 member A
ENSG00000213064	SFT2D2	SFT2 domain containing 2
ENSG00000164692	COL1A2	collagen type I alpha 2 chain
ENSG00000267952	NA	NA
ENSG00000198816	ZNF358	zinc finger protein 358
ENSG00000145416	MARCHF1	membrane associated ring-CH-type finger 1
ENSG00000269371	NA	NA
ENSG00000090674	MCOLN1	mucolipin TRP cation channel 1
ENSG00000203307	FAM78B-AS1	NA
ENSG00000233144	NA	NA
ENSG00000272812	NA	NA
ENSG00000143179	UCK2	uridine-cytidine kinase 2
ENSG00000272240	NA	NA
ENSG00000273402	NA	NA
ENSG00000254104	NA	NA
ENSG00000249868	NA	NA
ENSG00000182366	FAM87A	family with sequence similarity 87 member A
ENSG00000108094	CUL2	cullin 2
ENSG00000177725	NA	NA
ENSG00000147647	DPYS	dihydropyrimidinase
ENSG00000134283	PPHLN1	periphilin 1
ENSG00000213326	RPS7P11	NA
ENSG00000199801	NA	NA
ENSG00000230258	NA	NA
ENSG00000289249	NA	NA
ENSG00000289530	NA	NA
ENSG00000267603	LINC01028	long intergenic non-protein coding RNA 1028
ENSG00000255458	SMIM14-DT	NA
ENSG00000267365	KCNJ2-AS1	KCNJ2 antisense RNA 1
ENSG00000123700	KCNJ2	potassium inwardly rectifying channel subfamily J member 2
ENSG00000271187	NA	NA
ENSG00000268614	NA	NA
ENSG00000260360	NA	NA
ENSG00000267170	CALM2P1	NA
ENSG00000274562	NA	NA
ENSG00000289032	NA	NA
ENSG00000143315	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
ENSG00000289019	NA	NA
ENSG00000186919	ZACN	zinc activated ion channel
ENSG00000244474	UGT1A4	UDP glucuronosyltransferase family 1 member A4
ENSG00000164935	DCSTAMP	dendrocyte expressed seven transmembrane protein
ENSG00000288785	NA	NA
ENSG00000288944	NA	NA
ENSG00000227094	NA	NA
ENSG00000289532	NA	NA
ENSG00000289149	NA	NA
ENSG00000116199	FAM20B	FAM20B glycosaminoglycan xylosylkinase
ENSG00000288940	NA	NA
ENSG00000032444	PNPLA6	patatin like phospholipase domain containing 6
ENSG00000245067	IGFBP7-AS1	IGFBP7 antisense RNA 1
ENSG00000175265	GOLGA8A	golgin A8 family member A
ENSG00000289379	NA	NA
ENSG00000289179	NA	NA
ENSG00000251442	LINC01094	NA
ENSG00000231175	LINC01720	long intergenic non-protein coding RNA 1720
ENSG00000179577	NA	NA
ENSG00000143185	XCL2	X-C motif chemokine ligand 2
ENSG00000279138	NA	NA
ENSG00000208032	MIR548A3	microRNA 548a-3
ENSG00000182687	GALR2	galanin receptor 2
ENSG00000175946	KLHL38	kelch like family member 38
ENSG00000235145	RPSAP16	NA
ENSG00000253550	NA	NA
ENSG00000182473	EXOC7	exocyst complex component 7
ENSG00000116260	QSOX1	quiescin sulfhydryl oxidase 1
ENSG00000091879	ANGPT2	angiopoietin 2
ENSG00000288998	NA	NA
ENSG00000228358	LINC02263	long intergenic non-protein coding RNA 2263
ENSG00000106003	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
ENSG00000289034	NA	NA
ENSG00000115415	STAT1	signal transducer and activator of transcription 1
ENSG00000250103	PANCR	PITX2 adjacent non-coding RNA
ENSG00000248319	LINC02275	long intergenic non-protein coding RNA 2275
ENSG00000288951	NA	NA
ENSG00000289515	NA	NA
ENSG00000286294	NA	NA
ENSG00000272931	LRRC8D-DT	NA
ENSG00000250266	LINC01612	NA
ENSG00000245685	FRG1-DT	FRG1 divergent transcript
ENSG00000140254	DUOXA1	dual oxidase maturation factor 1
ENSG00000143190	POU2F1	POU class 2 homeobox 1
ENSG00000288076	NA	NA
ENSG00000271743	NA	NA
ENSG00000276580	MIR8055	microRNA 8055
ENSG00000155189	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5
ENSG00000289496	NA	NA
ENSG00000234492	RPL34-DT	RPL34 divergent transcript
ENSG00000122515	ZMIZ2	zinc finger MIZ-type containing 2
ENSG00000215367	TMED11P	transmembrane p24 trafficking protein 11, pseudogene
ENSG00000249673	NOP14-AS1	NA
ENSG00000266038	MIR4659A	microRNA 4659a
ENSG00000283386	MIR4659B	microRNA 4659b
ENSG00000136574	GATA4	GATA binding protein 4
ENSG00000289342	NA	NA
ENSG00000113048	MRPS27	mitochondrial ribosomal protein S27
ENSG00000288776	NA	NA
ENSG00000260404	NA	NA
ENSG00000289197	NA	NA
ENSG00000249631	NA	NA
ENSG00000147316	MCPH1	microcephalin 1
ENSG00000254933	NA	NA
ENSG00000255362	LINC02761	NA
ENSG00000137492	THAP12	THAP domain containing 12
ENSG00000251432	LINC02615	long intergenic non-protein coding RNA 2615
ENSG00000179240	GVQW3	GVQW motif containing 3
ENSG00000289241	NA	NA
ENSG00000287642	NA	NA
ENSG00000177822	TENM3-AS1	NA
ENSG00000201756	NA	NA
ENSG00000257674	NA	NA
ENSG00000158636	EMSY	EMSY transcriptional repressor, BRCA2 interacting
ENSG00000139168	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1
ENSG00000289139	NA	NA
ENSG00000251244	NA	NA
ENSG00000160868	CYP3A4	cytochrome P450 family 3 subfamily A member 4
ENSG00000249667	LINC01259	long intergenic non-protein coding RNA 1259
ENSG00000289243	NA	NA
ENSG00000250938	MAD2L1-DT	NA
ENSG00000248383	PCDHAC1	protocadherin alpha subfamily C, 1
ENSG00000248810	LINC02432	long intergenic non-protein coding RNA 2432
ENSG00000278520	MIR7851	microRNA 7851
ENSG00000252917	NA	NA
ENSG00000274943	NA	NA
ENSG00000199886	RNU6-249P	NA
ENSG00000257376	NA	NA
ENSG00000268799	H3Y2	H3.Y histone 2
ENSG00000249464	LINC01091	long intergenic non-protein coding RNA 1091
ENSG00000171540	OTP	orthopedia homeobox
ENSG00000207142	NA	NA
ENSG00000257225	NA	NA
ENSG00000188659	SAXO2	stabilizer of axonemal microtubules 2
ENSG00000010295	IFFO1	intermediate filament family orphan 1
ENSG00000153922	CHD1	chromodomain helicase DNA binding protein 1
ENSG00000104938	CLEC4M	C-type lectin domain family 4 member M
ENSG00000177693	OR4F4	olfactory receptor family 4 subfamily F member 4
ENSG00000177971	IMP3	IMP U3 small nucleolar ribonucleoprotein 3
ENSG00000214575	CPEB1	cytoplasmic polyadenylation element binding protein 1
ENSG00000205293	LINC01602	long intergenic non-protein coding RNA 1602
ENSG00000225475	NA	NA
ENSG00000230898	NA	NA
ENSG00000234998	NA	NA
ENSG00000232223	CNN2P10	NA
ENSG00000253376	NA	NA
ENSG00000048740	CELF2	CUGBP Elav-like family member 2
ENSG00000224698	NA	NA
ENSG00000287697	NA	NA
ENSG00000253523	NA	NA
ENSG00000253116	NA	NA
ENSG00000242595	RPL26P26	NA
ENSG00000075945	KIFAP3	kinesin associated protein 3
ENSG00000288041	NA	NA
ENSG00000106638	TBL2	transducin beta like 2
ENSG00000011304	PTBP1	polypyrimidine tract binding protein 1
ENSG00000253281	NA	uncharacterized LOC101929528
ENSG00000246375	PPM1K-DT	PPM1K divergent transcript
ENSG00000248740	LINC02428	NA
ENSG00000286578	NA	NA
ENSG00000169122	FAM110B	family with sequence similarity 110 member B
ENSG00000289320	NA	NA
ENSG00000288921	NA	NA
ENSG00000289201	NA	NA
ENSG00000289586	NA	NA
ENSG00000252535	RNA5SP254	NA
ENSG00000231160	KLF3-AS1	NA
ENSG00000254623	DEFB108E	NA
ENSG00000215339	ZNF705CP	NA
ENSG00000039537	C6	complement C6
ENSG00000196586	MYO6	myosin VI
ENSG00000227888	FAM66A	NA
ENSG00000176046	NUPR1	nuclear protein 1, transcriptional regulator
ENSG00000254423	NA	NA
ENSG00000255556	NA	NA
ENSG00000242296	DEFB109A	NA
ENSG00000270074	NA	NA
ENSG00000251402	FAM90A25P	NA
ENSG00000224982	TMEM233	transmembrane protein 233
ENSG00000250794	ALG1L12P	NA
ENSG00000197165	SULT1A2	sulfotransferase family 1A member 2
ENSG00000255549	ENPP7P6	NA
ENSG00000252886	RN7SKP197	NA
ENSG00000270154	NA	NA
ENSG00000111725	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
ENSG00000131203	IDO1	indoleamine 2,3-dioxygenase 1
ENSG00000152926	ZNF117	ERV3-1-ZNF117 readthrough
ENSG00000152926	ZNF117	zinc finger protein 117
ENSG00000204983	PRSS1	serine protease 1
ENSG00000235303	NA	NA
ENSG00000289186	NA	NA
ENSG00000244459	NA	NA
ENSG00000248991	NA	uncharacterized LOC105377488
ENSG00000162779	AXDND1	axonemal dynein light chain domain containing 1
ENSG00000288656	NA	NA
ENSG00000249378	LINC01060	long intergenic non-protein coding RNA 1060
ENSG00000261656	BEAN1-AS1	BEAN1 antisense RNA 1
ENSG00000255303	OR5BA1P	NA
ENSG00000255266	NA	NA
ENSG00000091140	DLD	dihydrolipoamide dehydrogenase
ENSG00000180714	OR5AZ1P	NA
ENSG00000254749	OR5BD1P	NA
ENSG00000254601	CYCSP26	NA
ENSG00000200817	RNU6-899P	NA
ENSG00000254732	NA	NA
ENSG00000260851	NA	NA
ENSG00000122966	CIT	citron rho-interacting serine/threonine kinase
ENSG00000253939	NA	NA
ENSG00000253838	NA	NA
ENSG00000254287	NA	NA
ENSG00000113407	TARS1	threonyl-tRNA synthetase 1
ENSG00000253790	NA	NA
ENSG00000198561	CTNND1	catenin delta 1
ENSG00000229474	PATL2	PAT1 homolog 2
ENSG00000253381	NA	NA
ENSG00000188676	IDO2	indoleamine 2,3-dioxygenase 2
ENSG00000283050	GTF2IP12	NA
ENSG00000166548	TK2	thymidine kinase 2
ENSG00000132294	EFR3A	EFR3 homolog A
ENSG00000180712	LINC02363	NA
ENSG00000235711	ANKRD34C	ankyrin repeat domain 34C
ENSG00000279382	NA	NA
ENSG00000259917	HNRNPLP2	NA
ENSG00000275360	MIR6868	microRNA 6868
ENSG00000261559	FSCN1P1	NA
ENSG00000129654	FOXJ1	forkhead box J1
ENSG00000278582	DNM1P5	NA
ENSG00000248174	LINC02268	long intergenic non-protein coding RNA 2268
ENSG00000215252	GOLGA8B	golgin A8 family member B
ENSG00000267128	RNF157-AS1	NA
ENSG00000255095	OR1D4	olfactory receptor family 1 subfamily D member 4
ENSG00000246090	NA	uncharacterized LOC100507053
ENSG00000262106	OR1D3P	NA
